path	pred
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2782.wav	thì tự nhiên buổi đó từ cái hôm mà nghe cái đó là buổi tối ngủ đóng cửa kéo mà kín mít thì mẹ thấy hình như thằng này nó đang trốn tránh khỏi nỗi sợ mình gieo cho nó
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2783.wav	quyết định phải cho thêm cái gì nữa ti ti thôi thôi nghe nè cái này quan trọng này là liên quan tới gia đình gia đình phải không bà ngoại này hứa nha
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2785.wav	hồi nhỏ tao ngủ với bà ngoại mà sao kể cái giọng gì thấy ghê quá vậy
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2786.wav	tao ngủ với bà ngoại tự nhiên nửa đêm bả giật mình vậy cái bả nhìn ra cửa sổ mà kêu là thôi đi đi đi đi
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2787.wav	tao ngủ với con gái tao
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2788.wav	không có đi chơi với tụi bây hôm nay đâu
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2789.wav	bữa khác tao đi
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2790.wav	thì mọi người có biết có một sự thật á là tới năm lớp ba là cái lúc mình đang kể là mình đã quyết định mình tự lập mình không ngủ chung với ba mẹ nữa
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2791.wav	mình ngủ riêng ngủ riêng với bà ngoại
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2792.wav	cũng là một lựa chọn độc lập
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2793.wav	chỉ là hồi đó giờ hai bà cháu ngủ rất yên bình
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2794.wav	nhưng từ khi mẹ kể á
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2795.wav	cái đó nó không còn là cái phòng đôi nữa
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2798.wav	thành ký túc xá tập thể mình cảm giác giấc ngủ của mình nó bị theo dõi mọi người cho nên hôm đó mình không thể nào mà mình ngủ như bình thường được nữa
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2799.wav	à thế mình làm gì
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2800.wav	ô kê bình thường mình ngủ mình hay quay đầu với cửa sổ nhưng hôm nay thì không
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2801.wav	tại vì mình không muốn có ai đó bạn bà ngoại mát xa cổ vai gáy cho mình á
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2802.wav	cho nên mình quyết định là mình quay cái đầu ngược lại nhưng mà không người ta sẽ chuyển qua người ta bấm huyệt gót chân cho mình không được không thể nào như vậy được cho nên có một lựa chọn duy nhất đó là mình quay đầu vô tường và mình với bà ngoại mình xếp thành một hình chữ tê mình nghĩ lúc đó chữ tê nó có có có khả năng trị được ma quỷ mình nghĩ vậy
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2803.wav	thì bây giờ nó đã quá xa cửa sổ rồi nó quá xa những nhân viên kỹ thuật kỹ thuật mát xa ngoài kia rồi
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2804.wav	mình chỉ có mình lo bà ngoại cho mình
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2805.wav	tự nhiên ngủ cứ phải hí hí canh nó không biết à bà ngoại có giao tiếp với lại bạn của bà ngoại ông ta cứ phải hí hí canh khó ngủ quá ha
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2890.wav	hế lô cảm ơn các bạn đã xem câu chuyện của mình và mẹ mình về bà vân đoàn đã gieo rắc nỗi sợ vào tuổi thơ của mình như thế nào
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2891.wav	bên cạnh đó cũng có những bạn em gieo rắc nhưng mà là tinh thần là tình thương
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2925.wav	hay là người ta
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2926.wav	những người duy nhất mà cười trên tạp chí là người giàu đúng không
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2927.wav	cho nên là em đi vô cái show đó
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2928.wav	em áp lực
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2929.wav	mình bước viên cái phòng mà tưởng tượng rất là nhiều người đẹp
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2931.wav	bước vô rất nhiều người đẹp mọi người hiểu không mặt ai cũng bừng sáng mặt em tối hù luôn đèn không hắt bóng cho nên
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2932.wav	áp lực khó chịu tại vì mọi người biết á là công việc của một diễn viên hài nó rất là khó mình đứng đây mỗi đêm mình phải gặp cả trăm người lạ
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2933.wav	mình phải làm cho họ
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2934.wav	họ sung sướng
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2935.wav	tôi gọi là cực khoái họ phát ra những âm thanh trên sáu mươi lăm đề xi ben làm cho họ nhúng lên nhúng xuống suốt hai tiếng đồng hồ những thứ mà người yêu bạn chưa chắc làm được cảm ơn mọi người mọi người biết sao bữa đó em thả miếng đó không nhiều người cười vậy đâu
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2936.wav	chắc đây một người kia một người ờ ở trên kia một người thì chắc là đó là những người giàu
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2937.wav	cái show đó em diễn á 
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2938.wav	nó nó nó kì lắm nhưng mà em dề em buồn nhưng mà em buồn em buồn một chút rồi thôi làm gì mà buồn hoài mưa nào mà không tạnh tại vì em nghĩ là công việc nào cũng như vậy đúng không có ngày mình diễn tốt có ngày mình diễn không tốt không sao em ngủ một giấc
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2939.wav	ngày hôm sau em thức dậy
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2940.wav	em nhận được một lời phàn nàn
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2941.wav	một lời phàn nàn về cái phần trình diễn đó
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2943.wav	cái lúc đó em bị ơ
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2944.wav	em đau đớn em gục ngã
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2946.wav	mà cái thứ hai á cái này ngại nói ra
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2950.wav	thì em không hiểu thật sự là em không hiểu em không có ý đó em không hiểu nhưng mà em em tò mò về cái chị
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2952.wav	mà em nghĩ là chắc chị không biết em bê đê
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2953.wav	em đoán vậy nhiều khi chỉ nhìn từ xa chỉ nghe một cái giọng đàn ông như thế này đang thả một cái miếng như vậy chị nghĩ là trời ơi tất cả lũ đàn ông đều như thế
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2954.wav	nhưng mà không chị ơi em bê đê con nha đầu này vô tội nha đầu vô tội cùng phê với chị mà chị ơi em đâu có làm gì em áp lực em khó khăn tại vì thực ra đó là một cái lỗi mà hồi đó giờ đi diễn á em chưa bao giờ gặp
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2955.wav	và em thắc mắc em không biết là có nhiều người phụ nữ cảm giác như vậy hay không
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2958.wav	em không có đàn ông lắm thiệt ngày xưa hồi cấp hai em bị bắt nạt
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2959.wav	ô kê ca khúc này là thực ra nó chưa có hài nhưng mà mọi người thoải mái đi không sao đâu ở đâu vui nhất ở đó có bê đê không sao ạ đây chỉ là một thông tin thôi hồi cấp hai em bị bắt nạt thì à
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2966.wav	tuột quần em sao mấy anh chị cười trời đất ơi thấy ai bị bắt nạt cái cười đâu anh nào cười đâu ủa đại khúc này mà khoảnh khắc đó xảy ra chắc vui lắm nha em em cũng thời gian đó thì nó khó khăn
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2967.wav	với mình đúng không
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2968.wav	thời gian mà mọi người phải tưởng tượng
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2969.wav	cảm giác mà mình bị mâu thuẫn
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2972.wav	nó phê lắm em biết trời ơi con bê đê vô học con nha đầu vô dụng tại sao vậy nhưng mà mọi người phải biết là người xấu nhiều khi người ta cũng đẹp mà hiểu không thì cho nên lúc đó em trời ơi con nha đầu này không suy nghĩ bằng đầu trên có những lúc em đi qua sân trường và em mong là hôm nay có tuột quần không ta hôm nay
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3338.wav	cái từ mà ngôn ngữ ký hiệu ở bên trong cái cái game đấy này thôi nên là mình nghe mình không hiểu cái gì cả
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3339.wav	đúng kiểu gió thổi qua tai luôn mà một cách mà mọi người thường thấy nhất đấy là có một số người khi mà mình
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3340.wav	giới thiệu cho những cái
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3342.wav	mọi người nghe cái gì mọi người sẽ chép xuống đấy nghe chép xuống
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3343.wav	bản thân mình nhớ
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3344.wav	mình sẽ không làm
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3345.wav	có thử một vài lần rồi nhưng mà mình không làm
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3359.wav	ở đây để mà khắc phục được cái việc nghe giọng ý thì mình hoàn toàn có một cái cách khác đấy là cái việc nghe
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3360.wav	sâu nghe sâu là cái việc là mọi người sẽ tập trung vào nghe những cái đoạn đoạn ngắn
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3362.wav	course ngắn cắt ra và rồi bây giờ mọi người có thể hoàn toàn nghe và hiểu được những cái ý nghĩa đằng sau của những cái bài nghe đấy thì ở đây thường thường mình sẽ dùng cái website này của mô chi để mà có thể luyện nghe
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3363.wav	chi tiết và chính xác nhất và ở trong nhà website này thì đầu tiên người ta sẽ cố gắng đánh giá năng lực của mọi người rằng
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3364.wav	năng lực của mọi người đang ở đâu nếu mà mọi người cao thì người ta sẽ đưa cho những cái bài khó hơn nếu mà mọi người đang ở tầm trung tâm thấp thì người ta sẽ đưa cho những cái bài dễ hơn dễ nghe hơn dễ bắt bài hơn và cái việc đấy hoàn toàn là sắp xếp dựa trên năng lực của mọi người và sau đấy người ta sẽ có từng chặng đường một tất cả là hình như mười chặn và sau đấy là có phần luyện tập để mọi người có thể hoàn toàn củng cố cái band điểm của mọi người khi mọi người bấm vào cái vi đi ô cờ líp tại sao người trung quốc lại sử dụng đũa thì đấy
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3365.wav	thì thì đấy đầu tiên mình sẽ có cái việc là nghe bắt âm nghe bắt âm này đấy là việc là người ta sẽ đưa ra một list từ vựng gồm những cái từ mà các bạn cần thiết cái bản cần thiết sẽ dùng trong cái bài này dùng như thế nào và cái
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3367.wav	là hoàn toàn bắt được cái ông đấy trong tiếng anh như thế nào ở phần nghe vận dụng ý thì mọi người đã được học từ mới đúng không mọi người sẽ bỏ nó vào trong câu
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3370.wav	thì mọi người có thực sự nghe hiểu hay không
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3371.wav	là một điều quan trọng của vấn đề của cái việc mà nghe sâu này
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3374.wav	dạ hông ô kê lần tiếp theo mình học thêm một điều gì
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3375.wav	tiếp theo nữa mình học
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3376.wav	không quan trọng bạn nghe bao nhiêu lần
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3379.wav	và cái việc hay của cái web mô chi mô chi này
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3380.wav	nó cũng có thêm một cái web học viên nơi mà học sinh có thể hoàn toàn có thể hỏi những người đi trước hỏi những người có chung là người có chuyên môn cao và có thể hoàn toàn giải đáp cho mọi người làm như thế nào để mọi người có thể vượt qua nỗi sợ khi mà học tiếng anh làm như thế nào để mọi người có thể
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3381.wav	là tăng band điểm tiếng anh nhanh nhất có thể thì mọi người hãy cứ truy cập vào cái link ở phía bên dưới nhé mình sẽ để linh ở phía bên dưới cho mọi người
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3382.wav	và một cái cuối cùng mà mình muốn nói với mọi người khi mà mọi người học ngôn ngữ
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3387.wav	bởi vì mình thấy trong ba năm nhá mình thay đổi rất là nhiều về cái việc là ngôn ngữ về cái tri thức của mình
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3388.wav	nên là mình rất rất mình làm ra kênh này cũng chủ yếu là để có thể chia sẻ với mọi người về cái việc là
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3389.wav	đã thay đổi bản thân như thế nào và mình mong rằng là
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3390.wav	những người bạn những người mà anh em người đang xem mình thì người ta cũng có thể
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3391.wav	thay đổi theo một chiều hướng tích cực hơn có thể là một người ta đang thấy một cái đích
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3392.wav	một cái đích đến
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3393.wav	có thể là một ngày nào đấy mọi người không biết là ngày nào bởi vì mọi thứ đều là một quá trình và mọi người hãy cố gắng enjoy những cái quá trình đấy
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3394.wav	nơi mà mọi người sẽ biết là một ngày nào đấy
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3395.wav	sẽ nói chuyện với người nước ngoài người ta nói gì mình cũng hiểu mình có thể đọc những bài báo nước ngoài
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3396.wav	một ngày nào đấy mọi người sẽ làm được mọi người
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3397.wav	cố lên nhá cảm ơn mọi người đã xem đến đây nếu mà mọi người có bất cứ thông tin nào bất cứ cái câu hỏi nào
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3426.wav	ngay khi anh chị trong nhóm nói chuyện kia vừa dứt lời có một cậu bạn khác gạt tay vừa cười vừa nói
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3427.wav	anh chị ơi đâu phải cứ hướng nội là ít nói đâu
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3428.wav	em cũng là người hướng nội này
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3429.wav	mọi người cười lớn mày mà hướng nội á chị thấy mày nham nham nhỡ nhỡ suốt vậy hướng nội nổi gì
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3430.wav	tuổi tác cũng chỉ là một con số không hơn không kém
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3431.wav	vì có những người là anh là chị nhưng mà suy nghĩ thì còn thiển cận lắm
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3432.wav	đám người đang trò chuyện rôm rả kia có những kẻ đang đeo mặt nạ
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3433.wav	cũng có những người trông có vẻ thân thiện nhưng lại luôn đơn độc một mình
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3435.wav	thử dừng lại một chút và nghĩ xem liệu cậu có biết ai bên ngoài trông rất quảng giao có rất nhiều mối quan hệ mỗi lần gặp mặt đều mang tới một năng lượng tích cực nhưng vòng tròn mối quan hệ bạn bè thân thiết của họ chỉ vỏn vẹn vài người họ thích ở một mình hơn gương mặt của họ lúc tập trung làm việc trong cực kỳ khó tính
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3436.wav	họ có rất nhiều tâm sự nhưng lại chỉ muốn lắng nghe người khác chứ không bày tỏ ra nỗi lòng của mình cậu tự hỏi vậy họ là người hướng nội hay người hướng ngoại họ đa nhân cách à hay họ đang cố gắng gồng mình lên để che lấp đi sự tiêu cực của bản thân
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3437.wav	thực tế không có ai hướng nội hay hướng ngoại hoàn toàn việc ai đó quảng giao thân thiện khi giao tiếp với người khác không có nghĩa rằng họ là người hướng ngoại và việc thích ở một mình không có nghĩa là họ cô độc
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3438.wav	trong cuốn sách tự tin giao tiếp của tác giả nhìn nhận có lời giải thích mà mình tâm đắc thế này
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3439.wav	hãy xem khuynh hướng tính cách của một người như một dải quang phủ hướng nội và hướng ngoại là hai đầu quang phủ điều này có nghĩa là con người sẽ có khuynh hướng hướng nội và hướng ngoại với các mức độ khác nhau
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3440.wav	nói cách khác là nhiều người không có tính cách hướng nội một trăm phần trăm
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3443.wav	không thể giữ liên lạc liên tục với tất cả nhiều người trong một khoảng thời gian dài
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3444.wav	và số người có thể duy trì qua lại thân thiết cũng không được vượt quá hai người
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3445.wav	vậy nên cho dù cậu có năm nghìn người bạn trong danh sách bạn bè thì số người cậu có thể trò chuyện và xây dựng mối liên hệ hiệu quả thực sự chỉ có hạn
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3446.wav	lý do thứ hai giải thích cho việc nhiều người chọn ở một mình nhiều hơn là vì họ muốn tiết kiệm thời gian và họ có quá nhiều thứ phải giải quyết giao thiệp với nhiều người cậu sẽ phát hiện ra thói quen sinh hoạt của mỗi người là khác nhau và thời gian mỗi người luôn có hạn cậu thì lại phải luôn làm những việc của mình luôn cần thời gian ở một mình để tập trung cho một số việc như đọc sách học một số kỹ năng những điều này đều không thể hoàn thành trong cuộc nói chuyện phím với bạn bè việc một mình sẽ giúp cậu loại bỏ được những ý nghĩa lộn xộn xác định được phương hướng hành động của bản thân
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3447.wav	vậy nên đơn độc một mình chưa chắc đã là tính cách lầm lì khó gần chỉ là đôi khi cậu cần tận dụng môi trường để không bị quấy nhiễu và nâng cao hiệu suất làm việc
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3448.wav	lý do cuối cùng có thể kể đến là vì hòa nhã thân thiện là tu dưỡng còn đơn độc một mình là
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3449.wav	lý do này có thể bao trùm tổng quát lên các lý do bên trên những người này có tính cách thiên hướng nội và họ có năng lực tu dưỡng tốt họ không thích có xung đột với người khác nên luôn thân thiện hòa nhã với mọi người dĩ hòa vi quý chính là phương châm đối nhân xử thế cho dù đối phương có cố tình khơi màu thị phi họ cũng cố gắng khắc chế trừ khi chạm tới giới hạn ngoài ra họ chọn một mình vì chính cái áp lực xã giao và kết nối sẽ tiêu hao nhiều năng lượng của họ
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3450.wav	những người hướng nội này cần thời gian ở một mình để hồi phục giống như chiếc điện thoại di động sắp sửa cạn pin và cần sạc vậy họ chú trọng tới chất lượng chứ không phải là số lượng của các cuộc xã giao đến từ độ sâu của cuộc kết nối chứ không phải là tần suất
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3453.wav	dù cậu có là người hướng nội đến mấy thì vẫn luôn có mong muốn được chú ý rất nhiều người hướng nội phải suy nghĩ trăn trở về việc kết nối xã giao của bản thân
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3454.wav	tuy nhiên họ dễ mắc phải sai lầm đó là suy nghĩ phải trở nên hướng ngoại thì mới có thể xã giao tốt
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3455.wav	có bao giờ cậu cảm thấy ngưỡng mộ những người giỏi ăn nói tự tin hoạt bát nói chuyện đầy thuyết phục và mong muốn có thể được như họ
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3456.wav	thế là cậu lại phải gồng mình lên và giả vờ rằng mình là một kẻ hướng ngoại
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3462.wav	thực ra không phải cứ hướng ngoại thì là khéo ăn nói người hướng nội vẫn có thể giỏi giao tiếp
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3463.wav	ta cần phải hiểu rằng tính cách hướng nội hay hướng ngoại không hề liên quan tới chứng sợ giao tiếp
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3464.wav	không ai hướng nội một trăm phần trăm hay hướng ngoại một trăm phần trăm cả
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3465.wav	hầu hết mọi người đều có đặc điểm tính cách của cả hai vậy nên chỉ cần sống đúng nhịp của mình quan sát bản thân và sức mạnh nội tại thì việc giao tiếp sẽ không còn là ác mộng
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3466.wav	có một số phương pháp khá hữu ích và cậu có thể tham khảo như sau
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3468.wav	năng lượng kể cả khi đang ở giữa quá trình giao tiếp à
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3469.wav	khi cảm thấy thiếu tự nhiên và bắt đầu kiệt sức
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3470.wav	cậu có thể viện một lý do để đi ra ngoài đi vệ sinh nghe điện thoại trả lời tin nhắn khách hàng
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3471.wav	để có thể tìm một góc yên tĩnh và dành thời gian một mình
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3473.wav	trong khi tiếp xúc với người khác
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3474.wav	suy nghĩ của cậu hướng về ai
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3475.wav	nhiều người hướng nội nhạy cảm quá mức với cảm xúc của mình nên khi giao tiếp họ thường đặt chọn sự chú ý vào bản thân
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3476.wav	là bản thân mình có đang thể hiện tốt hay không hay thái độ của họ có khiến mình hài lòng hay không
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3477.wav	hãy thử chuyển sự chú ý sang người khác thay vì nhìn vào sự căng thẳng của chính mình
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3480.wav	tâm thế và thái độ của họ khi giao tiếp như thế nào có thể điều hướng được sự chú ý
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3484.wav	hãy thử ngồi lại và rà soát lại hoạt động giao tiếp của mình gần đây
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/3485.wav	nó để lại cho cậu ấn tượng hay bài học gì cậu có muốn trải nghiệm tình huống tương tự nó trong tương lai hay không
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4315.wav	phân tích ờ những cái góc nhìn này góc nhìn kia về phim trong khi cảm nhận của tôi nó thế này cơ mà cái suy nghĩ của tôi là thế này cơ mà
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4318.wav	thì em nghĩ những cái comment nó đi theo cái chiều hướng như thế thì
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4319.wav	nó là những cái comment khiến em
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4323.wav	muốn nói mình nên nói và cái cách mà mình
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4324.wav	nói nó mình cũng cần phải
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4325.wav	thay đổi và cải thiện thêm
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4326.wav	cái việc mình cho là mình đúng tức là một cái sự thật mà mình tin là mình đúng
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4327.wav	không quan trọng bằng việc cái cách mà mình truyền tải sự thật
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4329.wav	càng về sau thì em càng tập trung nhiều hơn và cái truyền tải bởi vì
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4330.wav	càng lớn thì cảm thấy khá là khó để
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4331.wav	tìm ra cái nào mới thật sự là
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4332.wav	đâu là một khoảnh khắc mà em cảm thấy
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4333.wav	đấy là sáng nay khi mà chuông báo thức kêu
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4334.wav	đặt lên bàn cân tôi thật sự cần công việc này không
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4338.wav	ờ một cái công việc này
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4340.wav	thì nó sẽ đều liên quan đến quá trình mà mình làm việc ở phê phim thì có một cái sự kiện khiến mình cảm thấy
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4341.wav	muốn gần như là
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4342.wav	dừng nhưng không phải là dừng tất cả mọi thứ không phải là kiểu dừng cuộc sống của mình đâu mà là
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4343.wav	mình dừng tập trung vào những cái liên quan đến công việc để mình đầu tư nó vào
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4344.wav	gia đình người thân và bạn bè
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4345.wav	nhiều hơn
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4346.wav	bởi vì ở đấy là khoảng thời gian
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4351.wav	rất nhiều cảm xúc đã trải qua trong người của mình và mình lúc đấy là mình đã phải xin từ một vị trí quản lý
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4352.wav	làm việc liên tục với rất nhiều người
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4353.wav	và mình đột ngột mình lùi phát xuống thành làm việc part time và mình gần như là còn không lên văn phòng
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4354.wav	mình chỉ tập trung việc viết thôi
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4355.wav	mình chỉ muốn tập trung ở trong một thế giới của mình để mình
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4356.wav	xử lý tất cả những cái mà mình cần xử lý về mặt cảm xúc
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4357.wav	và để mình gần như là mình
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4358.wav	sắp xếp lại cái những cái ưu tiên trong cuộc sống của mình
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4359.wav	để nếu mà chẳng may có một cái trường hợp như thế xảy ra nữa thì mình sẽ
